film,clovek,vloga
885,4205,Igralec
885,15653,Igralec
885,4603,Igralec
885,7394,Igralec
885,18422,Igralec
885,1298,Igralec
885,17113,Igralec
885,21471,Igralec
885,7246,Igralec
885,24385,Igralec
885,19281,Igralec
885,2222,Igralec
885,18698,Igralec
885,4031,Igralec
885,24925,Igralec
885,16573,Igralec
885,23878,Igralec
885,12730,Igralec
885,13122,Igralec
885,10280,Igralec
885,10089,Igralec
885,24315,Igralec
885,14863,Igralec
885,3863,Igralec
885,1246,Igralec
885,12721,Igralec
885,14788,Igralec
885,18291,Igralec
885,4666,Igralec
885,4165,Igralec
885,5079,Igralec
885,18985,Igralec
885,23553,Igralec
885,12329,Igralec
885,5167,Igralec
885,3543,Igralec
885,22655,Igralec
885,2599,Igralec
885,22981,Reziser
886,7545,Igralec
886,18559,Igralec
886,14890,Igralec
886,8421,Igralec
886,18197,Igralec
886,5092,Igralec
886,17946,Igralec
886,24392,Igralec
886,2942,Igralec
886,25057,Igralec
886,23122,Igralec
886,18695,Igralec
886,2347,Igralec
886,2902,Igralec
886,16097,Igralec
886,8364,Igralec
886,17437,Igralec
886,19793,Igralec
886,25181,Igralec
886,18137,Igralec
886,4949,Igralec
886,17421,Igralec
886,13291,Igralec
886,13749,Igralec
886,21401,Igralec
886,6048,Igralec
886,7006,Igralec
886,9468,Reziser
887,22074,Igralec
887,10651,Igralec
887,13382,Igralec
887,17524,Igralec
887,7645,Igralec
887,2979,Igralec
887,2441,Igralec
887,24296,Igralec
887,13782,Igralec
887,9880,Igralec
887,8670,Igralec
887,16060,Igralec
887,14504,Igralec
887,23653,Igralec
887,7250,Igralec
887,17661,Igralec
887,2504,Igralec
887,6696,Igralec
887,15729,Igralec
887,11893,Igralec
887,12082,Igralec
887,21977,Igralec
887,17725,Igralec
887,23268,Igralec
887,2832,Igralec
887,14964,Reziser
888,15620,Igralec
888,8001,Igralec
888,16505,Igralec
888,17057,Igralec
888,22118,Igralec
888,19869,Reziser
889,2663,Igralec
889,13570,Igralec
889,6839,Igralec
889,21688,Igralec
889,12291,Igralec
889,10200,Igralec
889,9438,Igralec
889,18834,Igralec
889,13369,Igralec
889,24220,Igralec
889,17607,Igralec
889,21254,Igralec
889,8977,Igralec
889,20892,Igralec
889,4014,Igralec
889,16257,Igralec
889,4551,Igralec
889,23367,Igralec
889,3720,Igralec
889,8858,Igralec
889,14892,Igralec
889,13815,Igralec
889,24921,Igralec
889,8841,Igralec
889,23367,Igralec
889,2654,Igralec
889,12703,Igralec
889,19737,Igralec
889,19322,Reziser
890,15605,Igralec
890,8639,Igralec
890,4650,Igralec
890,6043,Igralec
890,15512,Igralec
890,14859,Igralec
890,12781,Igralec
890,15671,Igralec
890,19103,Reziser
891,13496,Igralec
891,7812,Igralec
891,23888,Igralec
891,11809,Igralec
891,6419,Igralec
891,20448,Igralec
891,1247,Igralec
891,12469,Igralec
891,22550,Igralec
891,2727,Igralec
891,12752,Igralec
891,7702,Igralec
891,7137,Reziser
892,23910,Igralec
892,6477,Igralec
892,11495,Igralec
892,1816,Igralec
892,9819,Igralec
892,11697,Igralec
892,1340,Igralec
892,24265,Igralec
892,10038,Igralec
892,10740,Igralec
892,4879,Igralec
892,6894,Igralec
892,16413,Igralec
892,20737,Igralec
892,10113,Igralec
892,5090,Igralec
892,11166,Igralec
892,3323,Igralec
892,21497,Igralec
892,18022,Igralec
892,19697,Igralec
892,5457,Igralec
892,6737,Igralec
892,23409,Igralec
892,10689,Igralec
892,14993,Igralec
892,11995,Igralec
892,4930,Igralec
892,13684,Igralec
892,23323,Igralec
892,16884,Igralec
892,10865,Igralec
892,8388,Igralec
892,21808,Igralec
892,16521,Igralec
892,10066,Igralec
892,15169,Igralec
892,1988,Igralec
892,21206,Igralec
892,118,Igralec
892,5687,Igralec
892,1158,Igralec
892,20504,Igralec
892,22990,Igralec
892,20127,Igralec
892,22691,Igralec
892,19218,Igralec
892,9430,Igralec
892,20967,Igralec
892,22565,Igralec
892,25070,Igralec
892,9362,Igralec
892,4995,Igralec
892,12090,Reziser
893,12768,Igralec
893,21225,Igralec
893,13027,Igralec
893,1609,Igralec
893,12166,Igralec
893,12819,Igralec
893,13719,Igralec
893,10519,Igralec
893,18452,Igralec
893,21574,Igralec
893,11015,Igralec
893,9999,Igralec
893,10447,Igralec
893,16143,Igralec
893,19407,Igralec
893,2425,Igralec
893,8419,Igralec
893,18391,Igralec
893,7870,Igralec
893,24828,Igralec
893,16575,Igralec
893,7818,Igralec
893,25016,Igralec
893,8814,Igralec
893,8876,Igralec
893,16959,Igralec
893,5471,Igralec
893,18479,Igralec
893,15170,Igralec
893,17200,Igralec
893,8870,Igralec
893,24183,Igralec
893,21405,Igralec
893,17160,Reziser
894,4879,Igralec
894,15368,Igralec
894,21385,Igralec
894,24357,Igralec
894,6999,Igralec
894,23271,Igralec
894,8160,Igralec
894,20046,Igralec
894,24400,Igralec
894,3556,Igralec
894,11567,Igralec
894,5069,Igralec
894,2973,Igralec
894,13593,Igralec
894,13102,Igralec
894,18438,Igralec
894,24095,Igralec
894,490,Igralec
894,1909,Igralec
894,815,Igralec
894,1333,Igralec
894,1895,Igralec
894,9385,Reziser
895,4131,Igralec
895,1756,Igralec
895,54,Igralec
895,10160,Igralec
895,2366,Igralec
895,23093,Igralec
895,3404,Igralec
895,18690,Igralec
895,1559,Igralec
895,23107,Igralec
895,23026,Igralec
895,7195,Igralec
895,14368,Igralec
895,21897,Igralec
895,9873,Igralec
895,5784,Igralec
895,18256,Igralec
895,1677,Igralec
895,7502,Igralec
895,1274,Igralec
895,20860,Igralec
895,11649,Igralec
895,8474,Igralec
895,18077,Igralec
895,23211,Igralec
895,18315,Igralec
895,13205,Igralec
895,17385,Igralec
895,13192,Igralec
895,17863,Igralec
895,6561,Igralec
895,5320,Igralec
895,5373,Reziser
896,21051,Igralec
896,7942,Igralec
896,13740,Igralec
896,21020,Igralec
896,11412,Igralec
896,22087,Igralec
896,9963,Igralec
896,3381,Igralec
896,3203,Igralec
896,9376,Igralec
896,181,Igralec
896,21354,Igralec
896,15943,Igralec
896,4604,Igralec
896,5665,Igralec
896,12815,Igralec
896,12780,Igralec
896,11688,Igralec
896,610,Igralec
896,5490,Igralec
896,11956,Igralec
896,23787,Igralec
896,5239,Igralec
896,995,Igralec
896,4642,Igralec
896,23811,Igralec
896,22105,Igralec
896,16372,Igralec
896,23730,Igralec
896,23529,Igralec
896,24221,Igralec
896,2352,Igralec
896,4083,Igralec
896,23234,Igralec
896,19797,Igralec
896,11958,Igralec
896,25236,Igralec
896,18113,Igralec
896,6693,Igralec
896,1620,Igralec
896,14424,Igralec
896,8850,Igralec
896,19068,Igralec
896,4875,Igralec
896,18499,Igralec
896,432,Igralec
896,15521,Igralec
896,4365,Igralec
896,19165,Igralec
896,5065,Igralec
896,1415,Igralec
896,21040,Igralec
896,99,Igralec
896,11069,Igralec
896,24170,Igralec
896,13093,Igralec
896,10010,Igralec
896,11158,Igralec
896,9223,Igralec
896,14613,Igralec
896,8089,Igralec
896,11236,Igralec
896,18094,Igralec
896,18781,Reziser
897,14223,Igralec
897,20471,Igralec
897,10479,Igralec
897,19065,Igralec
897,14319,Igralec
897,20816,Igralec
897,2064,Igralec
897,7578,Igralec
897,10078,Igralec
897,6248,Igralec
897,20109,Igralec
897,2008,Igralec
897,18380,Igralec
897,15176,Igralec
897,3925,Igralec
897,5209,Igralec
897,25201,Igralec
897,21766,Igralec
897,18259,Igralec
897,14375,Igralec
897,4290,Igralec
897,1485,Igralec
897,16916,Igralec
897,1021,Igralec
897,21396,Igralec
897,10950,Igralec
897,2883,Igralec
897,11208,Igralec
897,6637,Igralec
897,7620,Igralec
897,16058,Igralec
897,4966,Igralec
897,23048,Igralec
897,9752,Igralec
897,20109,Igralec
897,9803,Igralec
897,6320,Igralec
897,9807,Igralec
897,6598,Igralec
897,1762,Igralec
897,22402,Igralec
897,8359,Igralec
897,14901,Igralec
897,23033,Igralec
897,20662,Igralec
897,13878,Igralec
897,13315,Igralec
897,15692,Igralec
897,8671,Igralec
897,22102,Igralec
897,5606,Igralec
897,4285,Igralec
897,17897,Igralec
897,15175,Igralec
897,1946,Igralec
897,20872,Igralec
897,6351,Igralec
897,21657,Igralec
897,4716,Igralec
897,24852,Reziser
897,1407,Reziser
897,14572,Reziser
898,1939,Igralec
898,23923,Igralec
898,12106,Igralec
898,15534,Igralec
898,7734,Reziser
899,24014,Igralec
899,23834,Igralec
899,20621,Igralec
899,18126,Igralec
899,13351,Igralec
899,22931,Igralec
899,2698,Igralec
899,22784,Igralec
899,20784,Igralec
899,23317,Igralec
899,4159,Igralec
899,19152,Igralec
899,20199,Reziser
900,10457,Igralec
900,18173,Igralec
900,6284,Igralec
900,23957,Igralec
900,4098,Igralec
900,6216,Igralec
900,12282,Igralec
900,10676,Reziser
901,19875,Igralec
901,21209,Igralec
901,2214,Igralec
901,5987,Igralec
901,7920,Igralec
901,1154,Igralec
901,43,Igralec
901,25209,Igralec
901,13014,Igralec
901,1922,Igralec
901,7716,Igralec
901,125,Igralec
901,20402,Igralec
901,12292,Igralec
901,4836,Igralec
901,10031,Igralec
901,5949,Igralec
901,12406,Igralec
901,22158,Igralec
901,16751,Igralec
901,20308,Igralec
901,21449,Igralec
901,17001,Igralec
901,18968,Igralec
901,1242,Igralec
901,10631,Igralec
901,4939,Igralec
901,21851,Igralec
901,8964,Igralec
901,22765,Igralec
901,2643,Igralec
901,2390,Igralec
901,12072,Igralec
901,5736,Igralec
901,21109,Igralec
901,10098,Igralec
901,9126,Igralec
901,23168,Igralec
901,1820,Igralec
901,1044,Igralec
901,2216,Igralec
901,15176,Igralec
901,9953,Igralec
901,1696,Igralec
901,893,Igralec
901,9939,Igralec
901,19052,Igralec
901,16195,Igralec
901,21596,Igralec
901,3130,Igralec
901,3983,Igralec
901,15831,Igralec
901,16151,Igralec
901,9519,Igralec
901,19944,Igralec
901,11320,Igralec
901,21966,Igralec
901,20679,Igralec
901,22605,Igralec
901,326,Igralec
901,4450,Igralec
901,1690,Igralec
901,12011,Igralec
901,8490,Igralec
901,11280,Igralec
901,645,Igralec
901,1843,Igralec
901,10706,Igralec
901,13237,Igralec
901,3185,Igralec
901,20416,Igralec
901,9063,Igralec
901,2733,Igralec
901,19548,Igralec
901,19987,Igralec
901,3665,Igralec
901,23641,Igralec
901,1799,Igralec
901,15899,Igralec
901,20496,Reziser
901,8907,Reziser
902,18002,Igralec
902,21400,Igralec
902,22984,Igralec
902,3005,Igralec
902,4011,Igralec
902,15595,Igralec
902,3648,Igralec
902,3532,Igralec
902,19568,Igralec
902,399,Igralec
902,6729,Igralec
902,3891,Igralec
902,4842,Igralec
902,20329,Igralec
902,18689,Igralec
902,23387,Igralec
902,24895,Igralec
902,25055,Igralec
902,25125,Igralec
902,9264,Igralec
902,415,Igralec
902,16250,Igralec
902,1261,Igralec
902,9105,Igralec
902,10849,Igralec
902,24518,Igralec
902,17479,Igralec
902,19124,Igralec
902,18125,Igralec
902,16679,Igralec
902,20595,Igralec
902,16776,Igralec
902,11068,Igralec
902,15475,Igralec
902,7714,Igralec
902,14953,Igralec
902,1435,Igralec
902,19845,Igralec
902,14837,Igralec
902,18392,Igralec
902,5647,Igralec
902,10848,Igralec
902,10569,Igralec
902,15535,Igralec
902,1667,Igralec
902,8285,Igralec
902,19670,Igralec
902,1337,Igralec
902,18386,Igralec
902,2553,Igralec
902,19254,Igralec
902,15684,Igralec
902,20740,Reziser
903,3705,Igralec
903,6948,Igralec
903,5390,Igralec
903,19357,Igralec
903,6973,Igralec
903,16104,Igralec
903,8891,Igralec
903,24036,Igralec
903,23538,Igralec
903,5473,Igralec
903,13796,Igralec
903,24512,Igralec
903,6770,Igralec
903,23754,Igralec
903,2573,Igralec
903,5902,Igralec
903,22841,Igralec
903,13137,Igralec
903,11531,Igralec
903,11396,Igralec
903,4908,Igralec
903,18551,Igralec
903,15562,Igralec
903,1126,Igralec
903,23292,Reziser
903,17747,Reziser
903,16217,Reziser
904,14850,Igralec
904,24882,Igralec
904,9887,Igralec
904,3763,Igralec
904,23675,Igralec
904,21666,Igralec
904,3416,Igralec
904,19925,Igralec
904,18528,Igralec
904,7525,Igralec
904,15332,Igralec
904,4492,Igralec
904,12939,Igralec
904,25085,Igralec
904,2156,Igralec
904,14836,Igralec
904,2128,Igralec
904,845,Igralec
904,7842,Igralec
904,9731,Igralec
904,21554,Igralec
904,14019,Igralec
904,23566,Igralec
904,16295,Igralec
904,1454,Igralec
904,14555,Igralec
904,22768,Igralec
904,23736,Igralec
904,6947,Igralec
904,103,Igralec
904,3433,Igralec
904,7941,Reziser
905,691,Igralec
905,13913,Igralec
905,2802,Igralec
905,22584,Igralec
905,25138,Igralec
905,17582,Igralec
905,12718,Igralec
905,8615,Igralec
905,20582,Igralec
905,12784,Igralec
905,9797,Igralec
905,20858,Igralec
905,12861,Igralec
905,5266,Igralec
905,11667,Igralec
905,10678,Igralec
905,15485,Igralec
905,15907,Igralec
905,8109,Igralec
905,18067,Igralec
905,13731,Igralec
905,11057,Igralec
905,6964,Igralec
905,15647,Igralec
905,21285,Igralec
905,23874,Igralec
905,24487,Igralec
905,5367,Igralec
905,20407,Igralec
905,16175,Igralec
905,16963,Igralec
905,22193,Igralec
905,10054,Igralec
905,13850,Igralec
905,7312,Igralec
905,21875,Igralec
905,23431,Igralec
905,13022,Igralec
905,25277,Igralec
905,23557,Igralec
905,14721,Igralec
905,16955,Igralec
905,8356,Igralec
905,12595,Igralec
905,7174,Igralec
905,18600,Igralec
905,11740,Igralec
905,9403,Igralec
905,9459,Igralec
905,23815,Igralec
905,23784,Igralec
905,19405,Igralec
905,18596,Igralec
905,19880,Igralec
905,16707,Igralec
905,13727,Igralec
905,7099,Igralec
905,13333,Igralec
905,3868,Reziser
906,10607,Igralec
906,8425,Igralec
906,24112,Igralec
906,2513,Igralec
906,19721,Igralec
906,3314,Igralec
906,24661,Igralec
906,1000,Igralec
906,6743,Igralec
906,23928,Igralec
906,134,Igralec
906,8783,Igralec
906,16427,Igralec
906,7849,Igralec
906,16736,Igralec
906,13176,Igralec
906,6758,Igralec
906,12153,Igralec
906,2249,Igralec
906,3838,Igralec
906,14887,Igralec
906,12590,Igralec
906,21541,Igralec
906,21446,Igralec
906,22492,Igralec
906,20499,Igralec
906,745,Igralec
906,3163,Igralec
906,2513,Reziser
907,7352,Igralec
907,876,Igralec
907,9400,Igralec
907,23550,Igralec
907,23737,Igralec
907,3924,Igralec
907,7328,Igralec
907,16642,Igralec
907,19837,Igralec
907,15888,Igralec
907,5101,Igralec
907,10562,Igralec
907,13763,Igralec
907,12693,Igralec
907,4664,Igralec
907,7352,Igralec
907,23550,Igralec
907,15858,Reziser
907,16893,Reziser
908,1931,Igralec
908,25032,Igralec
908,13289,Igralec
908,8333,Igralec
908,11900,Igralec
908,17619,Igralec
908,18542,Igralec
908,19031,Igralec
908,15672,Igralec
908,13017,Igralec
908,24005,Igralec
908,24383,Igralec
908,6290,Igralec
908,5443,Igralec
908,2813,Igralec
908,24859,Igralec
908,9721,Igralec
908,3618,Igralec
908,3551,Igralec
908,11707,Igralec
908,228,Igralec
908,12972,Igralec
908,6780,Igralec
908,9063,Igralec
908,24965,Igralec
908,11866,Igralec
908,8451,Igralec
908,3636,Igralec
908,17530,Igralec
908,9652,Igralec
908,2784,Igralec
908,15239,Igralec
908,3485,Igralec
908,20913,Reziser
909,24430,Igralec
909,19768,Igralec
909,4688,Igralec
909,1041,Igralec
909,16701,Igralec
909,809,Reziser
910,15103,Igralec
910,9379,Igralec
910,4467,Igralec
910,16704,Igralec
910,25075,Igralec
910,19144,Igralec
910,1824,Reziser
911,2097,Igralec
911,349,Igralec
911,3044,Igralec
911,1154,Igralec
911,14213,Igralec
911,9726,Igralec
911,23123,Igralec
911,24035,Igralec
911,3976,Igralec
911,12576,Igralec
911,9429,Igralec
911,11225,Igralec
911,17067,Igralec
911,22183,Igralec
911,8914,Igralec
911,17268,Igralec
911,1709,Igralec
911,18777,Igralec
911,9982,Igralec
911,4328,Igralec
911,18566,Igralec
911,11615,Igralec
911,6908,Igralec
911,21931,Igralec
911,9804,Igralec
911,4304,Igralec
911,22321,Igralec
911,23648,Igralec
911,8598,Igralec
911,12548,Igralec
911,15443,Igralec
911,15311,Igralec
911,18521,Igralec
911,4614,Igralec
911,5727,Igralec
911,10462,Igralec
911,2980,Igralec
911,24120,Igralec
911,22863,Igralec
911,2609,Igralec
911,2318,Igralec
911,17234,Reziser
912,13842,Igralec
912,20514,Igralec
912,18135,Igralec
912,22525,Igralec
912,16292,Igralec
912,1201,Igralec
912,6113,Igralec
912,23374,Igralec
912,8230,Igralec
912,10309,Igralec
912,8614,Igralec
912,7452,Igralec
912,12375,Igralec
912,24208,Igralec
912,905,Igralec
912,14234,Igralec
912,8653,Igralec
912,9688,Igralec
912,16200,Igralec
912,6159,Igralec
912,11479,Igralec
912,5855,Igralec
912,5213,Igralec
912,22088,Igralec
912,10470,Igralec
912,21866,Igralec
912,20412,Igralec
912,2938,Igralec
912,8736,Igralec
912,2243,Igralec
912,1960,Igralec
912,6833,Igralec
912,3290,Igralec
912,21524,Igralec
912,14006,Igralec
912,10486,Igralec
912,7802,Igralec
912,18926,Igralec
912,17333,Igralec
912,18356,Igralec
912,4282,Igralec
912,2286,Igralec
912,8395,Igralec
912,13697,Igralec
912,816,Igralec
912,24576,Igralec
912,12044,Igralec
912,5459,Igralec
912,2477,Igralec
912,7870,Igralec
912,19189,Igralec
912,10775,Igralec
912,23483,Igralec
912,16529,Igralec
912,8998,Igralec
912,2505,Igralec
912,7601,Igralec
912,23216,Igralec
912,24033,Igralec
912,20839,Igralec
912,23363,Igralec
912,18247,Igralec
912,7432,Igralec
912,16139,Igralec
912,22131,Igralec
912,6357,Igralec
912,391,Igralec
912,753,Igralec
912,17218,Igralec
912,6513,Igralec
912,15962,Igralec
912,5620,Igralec
912,22845,Igralec
912,13314,Igralec
912,19974,Igralec
912,11677,Igralec
912,10605,Igralec
912,20767,Igralec
912,7799,Igralec
912,11498,Igralec
912,23655,Igralec
912,22042,Igralec
912,13871,Igralec
912,17823,Igralec
912,116,Igralec
912,3767,Igralec
912,25097,Igralec
912,5315,Igralec
912,10500,Igralec
912,18668,Igralec
912,23229,Igralec
912,11878,Reziser
913,11071,Igralec
913,8235,Igralec
913,3373,Igralec
913,21322,Igralec
913,6342,Igralec
913,19966,Igralec
913,12895,Igralec
913,12394,Igralec
913,18281,Igralec
913,19012,Igralec
913,13759,Igralec
913,16252,Igralec
913,6232,Reziser
913,14328,Reziser
914,24882,Igralec
914,3763,Igralec
914,21176,Igralec
914,10292,Igralec
914,17131,Igralec
914,9339,Igralec
914,3925,Igralec
914,14408,Igralec
914,6039,Igralec
914,8781,Igralec
914,14695,Igralec
914,8824,Igralec
914,13013,Igralec
914,9031,Igralec
914,22403,Igralec
914,14979,Igralec
914,18642,Igralec
914,9074,Igralec
914,13440,Igralec
914,7851,Igralec
914,13119,Igralec
914,7941,Igralec
914,20256,Igralec
914,2596,Igralec
914,22168,Igralec
914,16001,Igralec
914,7941,Reziser
915,3172,Igralec
915,4927,Igralec
915,4350,Igralec
915,2223,Igralec
915,2021,Igralec
915,6144,Igralec
915,21790,Igralec
915,7833,Igralec
915,12491,Igralec
915,24756,Igralec
915,9413,Igralec
915,15472,Igralec
915,9922,Igralec
915,16676,Igralec
915,19091,Igralec
915,7332,Igralec
915,24479,Igralec
915,10546,Igralec
915,2605,Igralec
915,1557,Igralec
915,3324,Igralec
915,20222,Igralec
915,9821,Igralec
915,9413,Reziser
916,8443,Igralec
916,25067,Igralec
916,17933,Igralec
916,2761,Igralec
916,13400,Reziser
917,1364,Igralec
917,12817,Igralec
917,5676,Igralec
917,15573,Igralec
917,9546,Igralec
917,7558,Igralec
917,8992,Igralec
917,8882,Igralec
917,4753,Igralec
917,11091,Igralec
917,7286,Igralec
917,12036,Igralec
917,10059,Igralec
917,1590,Igralec
917,15747,Igralec
917,21511,Igralec
917,10668,Igralec
917,6487,Igralec
917,8177,Igralec
917,484,Igralec
917,25245,Igralec
917,8206,Igralec
917,22749,Igralec
917,14800,Igralec
917,23607,Igralec
917,7016,Igralec
917,12451,Igralec
917,5254,Igralec
917,1269,Igralec
917,1445,Igralec
917,3221,Igralec
917,24127,Igralec
917,8600,Igralec
917,21519,Igralec
917,13198,Igralec
917,6979,Igralec
917,7664,Igralec
917,22718,Igralec
917,15392,Igralec
917,4626,Igralec
917,6942,Igralec
917,4902,Igralec
917,18442,Igralec
917,13141,Igralec
917,18645,Igralec
917,20097,Igralec
917,17472,Igralec
917,19340,Igralec
917,20280,Igralec
917,2457,Igralec
917,9193,Igralec
917,24931,Igralec
917,16795,Igralec
917,9631,Igralec
917,23041,Igralec
917,17973,Igralec
917,21169,Igralec
917,19136,Igralec
917,23763,Igralec
917,6629,Igralec
917,15850,Igralec
917,23659,Reziser
918,12704,Igralec
918,15181,Igralec
918,14884,Igralec
918,7696,Igralec
918,6323,Igralec
918,24017,Igralec
918,16430,Igralec
918,14442,Igralec
918,13685,Igralec
918,11451,Igralec
918,23650,Igralec
918,22202,Igralec
918,17276,Igralec
918,3154,Igralec
918,24529,Igralec
918,505,Igralec
918,24938,Igralec
918,7748,Igralec
918,14202,Igralec
918,16218,Igralec
918,4611,Igralec
918,24936,Igralec
918,21130,Igralec
918,4745,Igralec
918,4790,Igralec
918,24309,Igralec
918,1624,Igralec
918,15301,Igralec
918,4174,Igralec
918,5711,Igralec
918,18000,Igralec
918,14671,Igralec
918,9466,Igralec
918,20427,Igralec
918,6378,Igralec
918,6888,Igralec
918,8912,Igralec
918,2129,Igralec
918,2289,Igralec
918,7376,Igralec
918,12514,Igralec
918,2525,Igralec
918,21430,Igralec
918,9724,Igralec
918,2695,Igralec
918,1904,Igralec
918,22547,Reziser
919,2092,Igralec
919,21627,Igralec
919,1876,Igralec
919,25270,Igralec
919,10863,Igralec
919,16759,Reziser
920,10409,Igralec
920,13994,Igralec
920,7743,Igralec
920,18794,Igralec
920,6073,Igralec
920,3327,Igralec
920,18513,Igralec
920,21334,Igralec
920,18814,Igralec
920,5949,Igralec
920,4119,Igralec
920,17819,Igralec
920,15021,Igralec
920,16750,Igralec
920,15624,Igralec
920,3056,Igralec
920,17476,Igralec
920,11045,Igralec
920,15106,Igralec
920,14487,Igralec
920,2541,Igralec
920,21811,Igralec
920,18947,Igralec
920,8914,Igralec
920,24521,Igralec
920,13792,Igralec
920,6669,Igralec
920,24822,Igralec
920,7351,Igralec
920,1773,Igralec
920,94,Igralec
920,23705,Igralec
920,15180,Igralec
920,1032,Igralec
920,11516,Igralec
920,6974,Igralec
920,10812,Igralec
920,11815,Igralec
920,1452,Igralec
920,20516,Igralec
920,2666,Igralec
920,13583,Igralec
920,3145,Igralec
920,21326,Igralec
920,11887,Igralec
920,14516,Igralec
920,12434,Igralec
